imdb_title_id,oscar_nominated_directors
tt0088979,0
tt0073817,1
tt0104673,0
tt0065261,0
tt0059675,0
tt0114924,0
tt0037549,1
tt0017374,1
tt0022418,0
tt0045343,0
tt0071845,0
tt0069909,0
tt0061770,1
tt0069401,0
tt0054988,0
tt0057215,0
tt0028807,0
tt0072029,0
tt0026187,0
tt0029467,0
tt0083820,0
tt0095162,0
tt0066482,0
tt0025163,0
tt0042553,0
tt0100975,0
tt0088185,0
tt0054752,0
tt0103203,0
tt0095978,0
tt0051502,0
tt0067594,0
tt0098544,0
tt0073698,0
tt0052278,1
tt0103670,0
tt0117883,0
tt0067914,0
tt0057841,0
tt0037077,0
tt0081118,0
tt0116616,0
tt0032610,0
tt0050646,1
tt0064258,0
tt0114129,0
tt0053133,1
tt0105185,0
tt0101808,0
tt0049508,0
tt0057078,0
tt0022755,0
tt0102753,0
tt0041810,0
tt0091707,0
tt0044118,0
tt0083936,0
tt0094871,0
tt0105235,0
tt0085210,0
tt0064916,0
tt0086872,0
tt0074345,0
tt0100274,0
tt0053457,0
tt0066894,0
tt0061369,0
tt0055746,0
tt0033739,0
tt0028305,0
tt0037638,0
tt0068341,0
tt0083745,1
tt0073736,0
tt0116612,0
tt0042474,0
tt0022215,0
tt0100164,0
tt0073012,0
tt0049621,0
tt0039127,0
tt0070783,0
tt0082259,0
tt0076740,1
tt0030089,0
tt0023460,0
tt0044084,0
tt0058429,0
tt0105752,0
tt0114148,0
tt0051879,1
tt0096885,0
tt0048933,0
tt0117481,0
tt0104682,0
tt0086557,0
tt0109764,0
tt0079041,0
tt0075152,0
tt0040761,0
tt0062979,0
tt0070022,0
tt0067296,0
tt0062920,0
tt0082311,0
tt0053632,0
tt0050544,0
tt0052303,0
tt0042669,0
tt0111625,0
tt0054851,0
tt0051575,0
tt0046898,0
tt0104302,0
tt0095125,0
tt0108097,0
tt0062407,0
tt0057724,0
tt0108317,0
tt0043790,0
tt0114317,0
tt0062952,0
tt0086288,0
tt0090848,0
tt0086081,0
tt0065908,0
tt0043560,0
tt0030161,0
tt0045898,0
tt0078044,0
tt0085605,0
tt0042792,1
tt0078417,0
tt0077707,0
tt0094962,0
tt0090961,0
tt0023066,0
tt0048346,0
tt0078240,0
tt0085571,0
tt0085354,0
tt0050847,0
tt0064819,0
tt0092072,0
tt0027849,0
tt0104029,0
tt0105859,0
tt0091535,0
tt0067868,0
tt0045009,0
tt0108557,0
tt0061881,0
tt0115671,0
tt0097655,0
tt0117905,0
tt0083183,0
tt0051207,1
tt0087015,0
tt0060450,0
tt0113862,0
tt0100706,0
tt0047101,0
tt0033342,0
tt0097427,0
tt0056436,0
tt0043255,0
tt0041403,0
tt0015634,0
tt0074306,0
tt0065187,0
tt0062844,1
tt0043601,0
tt0098396,0
tt0074395,0
tt0088044,0
tt0037333,0
tt0111534,0
tt0066802,0
tt0081112,0
tt0073663,0
tt0049323,0
tt0109625,0
tt0113533,0
tt0107658,0
tt0087507,0
tt0039668,0
tt0097000,0
tt0097528,0
tt0108922,0
tt0008634,1
tt0076878,0
tt0084675,1
tt0029516,0
tt0024539,1
tt0092167,0
tt0116405,0
tt0041207,2
tt0109579,1
tt0041413,0
tt0033624,0
tt0086036,0
tt0080503,0
tt0096465,0
tt0063146,0
tt0058414,0
tt0073190,0
tt0080465,0
tt0098987,0
tt0103752,0
tt0087384,0
tt0061209,1
tt0040834,1
tt0031012,0
tt0051848,1
tt0116151,0
tt0049419,0
tt0038990,0
tt0106343,0
tt0026056,1
tt0043330,0
tt0021069,0
tt0063310,0
tt0061180,0
tt0053933,0
tt0118660,0
tt0051221,0
tt0010193,0
tt0067870,0
tt0038268,0
tt0054185,0
tt0101656,0
tt0074902,0
tt0050858,1
tt0050934,0
tt0049317,0
tt0080945,1
tt0082242,0
tt0091598,0
tt0115856,0
tt0087147,0
tt0046429,0
tt0113071,0
tt0096270,0
tt0025809,0
tt0082172,0
tt0095675,1
tt0016226,1
tt0107571,0
tt0055804,0
tt0087385,0
tt0045932,1
tt0041117,1
tt0023480,0
tt0092965,0
tt0034172,0
tt0050958,0
tt0068367,0
tt0052250,0
tt0051694,0
tt0109105,0
tt0115624,0
tt0033014,0
tt0104489,0
tt0066735,0
tt0073451,0
tt0083530,0
tt0056055,0
tt0058502,0
tt0046446,1
tt0057986,0
tt0117099,0
tt0065125,0
tt0116830,0
tt0095875,0
tt0063033,0
tt0116791,0
tt0076665,0
tt0116704,0
tt0109412,0
tt0102155,0
tt0096918,0
tt0045005,0
tt0047467,0
tt0095473,0
tt0036386,1
tt0026197,0
tt0104808,0
tt0053861,0
tt0083021,0
tt0026774,0
tt0076068,0
tt0073626,0
tt0045620,0
tt0100457,0
tt0091847,0
tt0052123,0
tt0093116,0
tt0116300,0
tt0064649,0
tt0077295,0
tt0097574,1
tt0092034,0
tt0041264,0
tt0009608,0
tt0116508,0
tt0101317,0
tt0082507,0
tt0062483,0
tt0029845,0
tt0048528,0
tt0068227,0
tt0075214,0
tt0065884,0
tt0076874,0
tt0095174,1
tt0086129,0
tt0085536,0
tt0048092,0
tt0107009,0
tt0028637,0
tt0065528,1
tt0071560,0
tt0081299,0
tt0068505,0
tt0108257,0
tt0084739,0
tt0047932,0
tt0032234,0
tt0066131,0
tt0107042,0
tt0040367,1
tt0037648,0
tt0028097,0
tt0038832,0
tt0044441,0
tt0116225,0
tt0084237,0
tt0069885,0
tt0033246,0
tt0025284,0
tt0095417,0
tt0067035,0
tt0102275,0
tt0083686,0
tt0102536,0
tt0025329,0
tt0023993,0
tt0068519,0
tt0088987,0
tt0050675,0
tt0030933,0
tt0110137,0
tt0074225,1
tt0026739,0
tt0113027,0
tt0090171,0
tt0032277,0
tt0094167,0
tt0093177,0
tt0099090,0
tt0083959,0
tt0113403,1
tt0095163,0
tt0081609,0
tt0040694,1
tt0089822,0
tt0050680,0
tt0062065,0
tt0062865,0
tt0073142,0
tt0049829,1
tt0072267,0
tt0052370,0
tt0100491,0
tt0057323,0
tt0020924,0
tt0113200,0
tt0056680,0
tt0031072,0
tt0035670,0
tt0092118,0
tt0041787,0
tt0066982,0
tt0063490,0
tt0091369,0
tt0053673,0
tt0080738,0
tt0075145,0
tt0063568,0
tt0056107,0
tt0089283,0
tt0077371,0
tt0076726,0
tt0065611,0
tt0049846,0
tt0015498,1
tt0098578,0
tt0080754,1
tt0116557,0
tt0090173,0
tt0043030,0
tt0069017,0
tt0044940,0
tt0039217,0
tt0079534,0
tt0045824,0
tt0041332,0
tt0054199,0
tt0049871,0
tt0054020,0
tt0114303,0
tt0077341,0
tt0094712,0
tt0020896,0
tt0070874,0
tt0116191,0
tt0106638,0
tt0104231,1
tt0076380,0
tt0035015,2
tt0020217,1
tt0072626,0
tt0050480,0
tt0101545,0
tt0044700,0
tt0073609,0
tt0040148,0
tt0081350,0
tt0049663,0
tt0031054,0
tt0096455,0
tt0082436,0
tt0068727,0
tt0094048,0
tt0057277,0
tt0063583,0
tt0100107,0
tt0065589,0
tt0024800,0
tt0064825,0
tt0101787,0
tt0061714,0
tt0045490,0
tt0109738,0
tt0102571,0
tt0095871,0
tt0109254,0
tt0058675,0
tt0116367,0
tt0035405,0
tt0082233,0
tt0071824,1
tt0103268,0
tt0114069,0
tt0093422,0
tt0077403,0
tt0091020,0
tt0072440,0
tt0087566,0
tt0070948,1
tt0035752,0
tt0083276,0
tt0063452,0
tt0050490,1
tt0056049,0
tt0025836,0
tt0073604,0
tt0060304,0
tt0058708,1
tt0041386,1
tt0079574,0
tt0035771,0
tt0016395,1
tt0029562,0
tt0060201,0
tt0073342,0
tt0041177,0
tt0042477,0
tt0025366,0
tt0085935,0
tt0089395,0
tt0075098,0
tt0073796,0
tt0109838,0
tt0102035,0
tt0067531,0
tt0072625,0
tt0030341,1
tt0052538,0
tt0072284,0
tt0068638,0
tt0074575,0
tt0111700,0
tt0101429,0
tt0005339,0
tt0107231,0
tt0051576,0
tt0074704,0
tt0064940,1
tt0045197,0
tt0030002,0
tt0019850,0
tt0069765,0
tt0062978,0
tt0084784,0
tt0112466,0
tt0055051,0
tt0076922,0
tt0117007,0
tt0069895,0
tt0111260,0
tt0093146,0
tt0052327,0
tt0038976,0
tt0046097,0
tt0024728,0
tt0037989,0
tt0037387,0
tt0085792,0
tt0113314,0
tt0003657,0
tt0076312,0
tt0063090,0
tt0117915,0
tt0107274,0
tt0108550,1
tt0052893,0
tt0067323,0
tt0056366,0
tt0039730,0
tt0042514,0
tt0046808,1
tt0092493,0
tt0114170,0
tt0050189,0
tt0031885,1
tt0048758,0
tt0105165,0
tt0102818,0
tt0094923,0
tt0116231,0
tt0053648,0
tt0062461,0
tt0110027,0
tt0021263,0
tt0044795,0
tt0040823,1
tt0062973,0
tt0103218,0
tt0068489,0
tt0064037,0
tt0023631,0
tt0065480,0
tt0022938,0
tt0102645,0
tt0098684,0
tt0064294,0
tt0012973,0
tt0071691,0
tt0027250,0
tt0063472,0
tt0030554,0
tt0046462,0
tt0063080,0
tt0111296,0
tt0113173,0
tt0084655,0
tt0114556,0
tt0107302,0
tt0005149,0
tt0073755,0
tt0067771,0
tt0020724,0
tt0090566,0
tt0061565,0
tt0089029,0
tt0103923,0
tt0089894,0
tt0114224,0
tt0118116,0
tt0080715,0
tt0060740,0
tt0070698,0
tt0088134,0
tt0063611,1
tt0044085,0
tt0100926,0
tt0093093,1
tt0047040,0
tt0101797,0
tt0110598,0
tt0093412,1
tt0056059,1
tt0019729,0
tt0100436,0
tt0116325,0
tt0054451,0
tt0059170,0
tt0056291,1
tt0050665,0
tt0046464,0
tt0079771,0
tt0077743,0
tt0073688,0
tt0116001,0
tt0092974,0
tt0063236,0
tt0029171,0
tt0113947,0
tt0091899,0
tt0046172,0
tt0052543,0
tt0052281,0
tt0066434,0
tt0022339,0
tt0087683,0
tt0047338,0
tt0080486,0
tt0040862,0
tt0099460,0
tt0049086,0
tt0080010,0
tt0029445,0
tt0099344,0
tt0066955,0
tt0062746,0
tt0028377,0
tt0118818,0
tt0013033,0
tt0032846,0
tt0042367,0
tt0035191,0
tt0080603,0
tt0068292,0
tt0093978,0
tt0033558,0
tt0105888,0
tt0082230,0
tt0033766,1
tt0050399,0
tt0090561,0
tt0078251,0
tt0088318,0
tt0057427,1
tt0095881,0
tt0094357,0
tt0070735,1
tt0041410,0
tt0104816,0
tt0075760,0
tt0039951,0
tt0114226,0
tt0100684,0
tt0053226,1
tt0104645,0
tt0077376,0
tt0013386,0
tt0066773,0
tt0089134,0
tt0037701,0
tt0085434,0
tt0089346,0
tt0089670,0
tt0076789,0
tt0065481,0
tt0061868,0
tt0038053,1
tt0067757,0
tt0067503,0
tt0057709,0
tt0096246,0
tt0106922,0
tt0057362,1
tt0050246,1
tt0078447,0
tt0054744,0
tt0077904,0
tt0096488,0
tt0066185,0
tt0113556,0
tt0091164,0
tt0095530,0
tt0042176,0
tt0063818,0
tt0005557,0
tt0025530,0
tt0033856,0
tt0116575,0
tt0019563,0
tt0091472,0
tt0069665,0
tt0029941,0
tt0116169,0
tt0052063,0
tt0026126,0
tt0048262,0
tt0090246,0
tt0083012,0
tt0065726,1
tt0104499,0
tt0044429,0
tt0024183,0
tt0047538,0
tt0084198,0
tt0055562,0
tt0098341,0
tt0058085,0
tt0025117,0
tt0085615,0
tt0115676,0
tt0075194,0
tt0039335,1
tt0082992,1
tt0053180,0
tt0078222,0
tt0081546,0
tt0057608,0
tt0086593,0
tt0035964,0
tt0059740,0
tt0053473,0
tt0054167,0
tt0057695,0
tt0117280,0
tt0057090,1
tt0040679,0
tt0087795,0
tt0064624,0
tt0041713,0
tt0047281,0
tt0063555,0
tt0064505,0
tt0105213,0
tt0091335,0
tt0089348,0
tt0084512,0
tt0076613,0
tt0058773,0
tt0053600,0
tt0054074,1
tt0093342,0
tt0068268,0
tt0062078,0
tt0029940,0
tt0027607,0
tt0043350,0
tt0102526,0
tt0105242,0
tt0099965,0
tt0053749,0
tt0081323,1
tt0108473,0
tt0043456,1
tt0085522,0
tt0024429,0
tt0088066,0
tt0034638,0
tt0079655,0
tt0029526,0
tt0055134,1
tt0054230,0
tt0035636,0
tt0022214,0
tt0086876,0
tt0096252,0
tt0038531,0
tt0030185,0
tt0065642,0
tt0044762,0
tt0068007,0
tt0085267,0
tt0068723,0
tt0077549,0
tt0113825,0
tt0023209,0
tt0082728,0
tt0078976,0
tt0040962,1
tt0025397,0
tt0104129,0
tt0108333,0
tt0071806,0
tt0067962,0
tt0097253,0
tt0096769,0
tt0042310,0
tt0032571,0
tt0028509,0
tt0017726,0
tt0042974,0
tt0047895,0
tt0026932,0
tt0072147,0
tt0097240,0
tt0065802,1
tt0070832,0
tt0045693,0
tt0102190,0
tt0058088,0
tt0063493,0
tt0029087,0
tt0104670,0
tt0068162,0
tt0091637,0
tt0055732,0
tt0032326,0
tt0118648,0
tt0078917,0
tt0058401,0
tt0074799,0
tt0097410,0
tt0093596,0
tt0053450,0
tt0057080,0
tt0091953,0
tt0051235,0
tt0072662,0
tt0042247,0
tt0087065,0
tt0021013,0
tt0061841,0
tt0049140,0
tt0066594,0
tt0024127,0
tt0076327,1
tt0044579,1
tt0049013,0
tt0056894,0
tt0108517,0
tt0069776,0
tt0052810,0
tt0079917,0
tt0092576,0
tt0087006,0
tt0101578,0
tt0094919,0
tt0028836,0
tt0111133,0
tt0066341,0
tt0074972,0
tt0028623,0
tt0079504,0
tt0103262,0
tt0081656,0
tt0080998,0
tt0113581,0
tt0089264,0
tt0069544,0
tt0082835,0
tt0044332,0
tt0084538,0
tt0110148,1
tt0039340,0
tt0049098,0
tt0045513,0
tt0091170,0
tt0092652,0
tt0049730,1
tt0090295,0
tt0056096,0
tt0054932,0
tt0054651,0
tt0107623,0
tt0041727,0
tt0083261,0
tt0103290,0
tt0052771,0
tt0021746,1
tt0011865,1
tt0070396,0
tt0090217,0
tt0089392,0
tt0059240,0
tt0068506,0
tt0044128,0
tt0059459,0
tt0107772,0
tt0072856,0
tt0024236,0
tt0090807,0
tt0064075,1
tt0052578,0
tt0093335,0
tt0064904,0
tt0078235,0
tt0045094,0
tt0112909,0
tt0081743,0
tt0071713,0
tt0102317,0
tt0075806,0
tt0038243,0
tt0093775,0
tt0118752,0
tt0110066,0
tt0033122,0
tt0105226,0
tt0081280,0
tt0047988,0
tt0037578,0
tt0051066,0
tt0059515,0
tt0067701,0
tt0070534,0
tt0086024,0
tt0073236,0
tt0053306,0
tt0035895,0
tt0101273,0
tt0042976,0
tt0083113,0
tt0060236,0
tt0022403,0
tt0031530,0
tt0104012,0
tt0100468,0
tt0083863,0
tt0117427,0
tt0075229,0
tt0076113,0
tt0093027,0
tt0088046,0
tt0020144,1
tt0112340,0
tt0101970,0
tt0072245,0
tt0069050,0
tt0025373,0
tt0107266,0
tt0061706,0
tt0074235,0
tt0112564,0
tt0074670,0
tt0045886,0
tt0081881,0
tt0037458,0
tt0106725,0
tt0081248,0
tt0035502,0
tt0083352,0
tt0067909,0
tt0036038,0
tt0095300,0
tt0060479,1
tt0085489,0
tt0070705,0
tt0103707,0
tt0037034,1
tt0108142,0
tt0097717,0
tt0077779,0
tt0034586,0
tt0063586,0
tt0088399,0
tt0084350,0
tt0101997,0
tt0086964,0
tt0092550,0
tt0118541,0
tt0105573,0
tt0089162,0
tt0049945,0
tt0050414,0
tt0075359,0
tt0050294,0
tt0051204,1
tt0093676,0
tt0113767,0
tt0108360,0
tt0008100,0
tt0025709,0
tt0054453,0
tt0092722,0
tt0070109,0
tt0099594,0
tt0042539,1
tt0040876,0
tt0099568,0
tt0115861,0
tt0063763,0
tt0110931,0
tt0115865,0
tt0071790,0
tt0089886,0
tt0082146,0
tt0061791,0
tt0031996,0
tt0074313,0
tt0116016,0
tt0025176,0
tt0108160,0
tt0108069,0
tt0087852,0
tt0057414,0
tt0102365,0
tt0110105,0
tt0079520,0
tt0109195,0
tt0044319,0
tt0033918,1
tt0063591,0
tt0097261,0
tt0063985,0
tt0040464,0
tt0073597,0
tt0003165,0
tt0047319,0
tt0097521,0
tt0089324,0
tt0072614,0
tt0088771,0
tt0076696,0
tt0023362,1
tt0090009,0
tt0063056,1
tt0083028,0
tt0049715,0
tt0109986,0
tt0039587,0
tt0093864,0
tt0090209,0
tt0016655,0
tt0076929,0
tt0048974,0
tt0035726,0
tt0064356,0
tt0110536,0
tt0067805,1
tt0091755,0
tt0103743,0
tt0097380,0
tt0041387,0
tt0090583,0
tt0066207,0
tt0032045,0
tt0102574,0
tt0070106,0
tt0070738,0
tt0078466,0
tt0113029,0
tt0020247,0
tt0031547,0
tt0085437,0
tt0088794,0
tt0052395,0
tt0086543,0
tt0104745,0
tt0044552,0
tt0106911,0
tt0099496,0
tt0053318,1
tt0099674,1
tt0074962,0
tt0107870,0
tt0100419,0
tt0060761,0
tt0030090,0
tt0022178,0
tt0105572,0
tt0052103,0
tt0032823,0
tt0075784,0
tt0052209,0
tt0060271,0
tt0024645,0
tt0072097,0
tt0053229,1
tt0025164,0
tt0030621,0
tt0095851,0
tt0040246,0
tt0091575,1
tt0066413,1
tt0031533,0
tt0109028,0
tt0065023,0
tt0042541,0
tt0033663,1
tt0089509,0
tt0067750,0
tt0102065,0
tt0073341,1
tt0052769,0
tt0039826,0
tt0099388,0
tt0020873,0
tt0073053,0
tt0047199,0
tt0055776,0
tt0098328,0
tt0085345,0
tt0036073,0
tt0069276,0
tt0058446,0
tt0075999,0
tt0020891,0
tt0095803,0
tt0055893,0
tt0032613,0
tt0066866,0
tt0093370,0
tt0107805,0
tt0084674,0
tt0065852,0
tt0036972,0
tt0027255,0
tt0103291,0
tt0059491,0
tt0110894,0
tt0025720,0
tt0114496,1
tt0083973,0
tt0069239,0
tt0108490,0
tt0034891,1
tt0029785,0
tt0034469,0
tt0027459,2
tt0115836,0
tt0116611,0
tt0103044,0
tt0077928,1
tt0017196,1
tt0048124,1
tt0080922,0
tt0047830,0
tt0036969,0
tt0018513,0
tt0105793,0
tt0080929,0
tt0117567,0
tt0050659,0
tt0113253,0
tt0102830,0
tt0068963,0
tt0115950,0
tt0072717,0
tt0071101,0
tt0068286,1
tt0062851,0
tt0052649,0
tt0045752,0
tt0092216,0
tt0033777,0
tt0099606,0
tt0041959,1
tt0011652,0
tt0093145,1
tt0085141,0
tt0037310,0
tt0057489,0
tt0067100,0
tt0077177,0
tt0054910,0
tt0055870,0
tt0107588,0
tt0031908,0
tt0104257,0
tt0033056,0
tt0039197,0
tt0028788,0
tt0099242,0
tt0062768,1
tt0060749,0
tt0079766,0
tt0100788,0
tt0058110,0
tt0037048,0
tt0035615,0
tt0065757,0
tt0054828,0
tt0093664,0
tt0034233,0
tt0074749,0
tt0080714,0
tt0066764,0
tt0114266,0
tt0047582,0
tt0068966,0
tt0082314,0
tt0041974,0
tt0098356,0
tt0097050,0
tt0099264,0
tt0070655,0
tt0035899,0
tt0060094,0
tt0116643,0
tt0058161,0
tt0064674,0
tt0045002,1
tt0065958,0
tt0049948,0
tt0021697,0
tt0043562,0
tt0077868,0
tt0074222,0
tt0051839,0
tt0088402,0
tt0035421,0
tt0033868,1
tt0104006,1
tt0103813,0
tt0057813,0
tt0045531,0
tt0053341,0
tt0062759,0
tt0097119,0
tt0086461,0
tt0070679,0
tt0115847,0
tt0112547,0
tt0082406,0
tt0080555,0
tt0052944,0
tt0115053,0
tt0025459,0
tt0083853,0
tt0072348,0
tt0019933,0
tt0042952,0
tt0088952,0
tt0021310,1
tt0066374,0
tt0046272,0
tt0081034,0
tt0112604,0
tt0111799,0
tt0049546,0
tt0108395,0
tt0016104,0
tt0033807,1
tt0031891,0
tt0099089,0
tt0024176,0
tt0052006,1
tt0117119,0
tt0108002,0
tt0102340,0
tt0048654,0
tt0107157,0
tt0053809,0
tt0033832,0
tt0094140,0
tt0053453,0
tt0049038,1
tt0116213,0
tt0037421,0
tt0047165,0
tt0023634,0
tt0092090,0
tt0075930,0
tt0039503,0
tt0089538,0
tt0024435,0
tt0093702,0
tt0067500,0
tt0040548,0
tt0049028,0
tt0049391,0
tt0068257,0
tt0021268,0
tt0022437,0
tt0116696,0
tt0108551,0
tt0025290,0
tt0076913,0
tt0063557,1
tt0022699,0
tt0048543,0
tt0046079,0
tt0104239,0
tt0023407,1
tt0053832,0
tt0036865,0
tt0118735,0
tt0085527,0
tt0092910,0
tt0032904,1
tt0035019,1
tt0087828,0
tt0068498,0
tt0086274,0
tt0117036,0
tt0067068,0
tt0033994,0
tt0088800,0
tt0056611,0
tt0067525,0
tt0089155,0
tt0087068,0
tt0029754,0
tt0057446,0
tt0060704,0
tt0073537,0
tt0097373,0
tt0054938,0
tt0053337,0
tt0097768,0
tt0093855,0
tt0056404,0
tt0022117,1
tt0054648,0
tt0102138,1
tt0055064,0
tt0045674,0
tt0039947,0
tt0023945,0
tt0106878,0
tt0104987,0
tt0068962,0
tt0113576,1
tt0095183,0
tt0114234,0
tt0114240,0
tt0088335,0
tt0074589,0
tt0047024,0
tt0099429,0
tt0095776,0
tt0059382,0
tt0059771,0
tt0089200,0
tt0111590,0
tt0087072,0
tt0108495,0
tt0025417,0
tt0084962,0
tt0011302,0
tt0096394,0
tt0035445,0
tt0115530,0
tt0042287,0
tt0106774,0
tt0053877,0
tt0082332,0
tt0059206,0
tt0060355,0
tt0034274,1
tt0087986,0
tt0044515,0
tt0037800,0
tt0018990,0
tt0093389,1
tt0050292,0
tt0059435,0
tt0093251,0
tt0080997,0
tt0106291,0
tt0050622,0
tt0116651,0
tt0044631,0
tt0098721,0
tt0061578,0
tt0093186,0
tt0046786,0
tt0041360,0
tt0083598,0
tt0116048,0
tt0051492,0
tt0112545,0
tt0091898,0
tt0082362,0
tt0110008,0
tt0098990,0
tt0012513,0
tt0063256,0
tt0017449,0
tt0089776,0
tt0107983,0
tt0117130,0
tt0064793,1
tt0102028,0
tt0046022,0
tt0073208,0
tt0037423,0
tt0094820,0
tt0022286,1
tt0109134,0
tt0049881,1
tt0058083,1
tt0069772,0
tt0070778,0
tt0110612,0
tt0069967,0
tt0054325,0
tt0050879,0
tt0105706,0
tt0030899,0
tt0075763,0
tt0051020,0
tt0118631,0
tt0102735,0
tt0024157,0
tt0053583,0
tt0033088,0
tt0030650,0
tt0104643,0
tt0096938,0
tt0036397,0
tt0083736,0
tt0097062,0
tt0022135,0
tt0059390,1
tt0087418,0
tt0071675,0
tt0076308,0
tt0041604,0
tt0041571,0
tt0094739,0
tt0052555,0
tt0060956,0
tt0101465,0
tt0110545,0
tt0044518,0
tt0032338,0
tt0032325,0
tt0020466,0
tt0037120,1
tt0075177,0
tt0062428,0
tt0024160,0
tt0037420,0
tt0085900,0
tt0076782,0
tt0094717,0
tt0068233,0
tt0049718,1
tt0040626,0
tt0080607,0
tt0061409,0
tt0077269,0
tt0056581,0
tt0032832,0
tt0046936,0
tt0023808,0
tt0091506,0
tt0062707,0
tt0071682,0
tt0103158,0
tt0039898,0
tt0032851,1
tt0031712,0
tt0113878,0
tt0050140,0
tt0044453,0
tt0025610,1
tt0048191,0
tt0026564,0
tt0014672,0
tt0117994,0
tt0117715,0
tt0054603,0
tt0087034,0
tt0048118,0
tt0081432,0
tt0077280,0
tt0036175,0
tt0043288,0
tt0096928,0
tt0087983,0
tt0080435,0
tt0044760,0
tt0057189,0
tt0090333,0
tt0062035,0
tt0013951,0
tt0095952,0
tt0021486,0
tt0032477,1
tt0099118,0
tt0095122,0
tt0082923,0
tt0021695,1
tt0063013,1
tt0016232,0
tt0038959,0
tt0116494,0
tt0056171,0
tt0028842,0
tt0037930,0
tt0096378,0
tt0073034,0
tt0051934,0
tt0099622,0
tt0065439,1
tt0047479,0
tt0067341,0
tt0053344,0
tt0053194,0
tt0064323,0
tt0045041,0
tt0090728,0
tt0053652,0
tt0066845,0
tt0023729,0
tt0033400,0
tt0114227,0
tt0088255,0
tt0048420,0
tt0086113,0
tt0050332,0
tt0092933,0
tt0102141,0
tt0044209,0
tt0090356,0
tt0080120,0
tt0025169,0
tt0062373,0
tt0105448,0
tt0099430,0
tt0074812,1
tt0090693,0
tt0063227,0
tt0089154,0
tt0044673,0
tt0028873,1
tt0109405,0
tt0091276,0
tt0057468,0
tt0095210,0
tt0027200,0
tt0104812,0
tt0057274,0
tt0091631,0
tt0110005,1
tt0029925,0
tt0043407,0
tt0089276,0
tt0059311,0
tt0116999,0
tt0037498,0
tt0076106,0
tt0059732,0
tt0089461,0
tt0045899,0
tt0073327,0
tt0115926,0
tt0055962,1
tt0085908,0
tt0065966,0
tt0099094,0
tt0039647,0
tt0028599,0
tt0037522,1
tt0113362,0
tt0066237,0
tt0057062,0
tt0101481,0
tt0033378,0
tt0106393,0
tt0065610,0
tt0043040,0
tt0076780,0
tt0103924,0
tt0080328,0
tt0048918,1
tt0047821,1
tt0111333,0
tt0079740,0
tt0109424,0
tt0027138,0
tt0069343,0
tt0046029,0
tt0085333,0
tt0066532,0
tt0094918,0
tt0091989,0
tt0118553,0
tt0072189,0
tt0049011,1
tt0110306,0
tt0056349,0
tt0070543,0
tt0045957,0
tt0061177,0
tt0055456,0
tt0017226,0
tt0033627,0
tt0056982,0
tt0054918,0
tt0028217,0
tt0036575,0
tt0054481,0
tt0065146,1
tt0109699,0
tt0021571,0
tt0042632,0
tt0091867,1
tt0049693,0
tt0100929,0
tt0046279,1
tt0084865,0
tt0046675,0
tt0027725,0
tt0028522,0
tt0037767,0
tt0073031,0
tt0024816,0
tt0070121,0
tt0087198,0
tt0054769,0
tt0050263,0
tt0106221,0
tt0024025,0
tt0068213,0
tt0037786,0
tt0116240,0
tt0072338,0
tt0110169,0
tt0095346,0
tt0065979,1
tt0019929,0
tt0042472,1
tt0098068,0
tt0095808,0
tt0090627,0
tt0049976,0
tt0076555,0
tt0019186,0
tt0107443,0
tt0084667,0
tt0050465,0
tt0074914,0
tt0028063,0
tt0058763,0
tt0050961,0
tt0049067,0
tt0030265,1
tt0073784,0
tt0092906,0
tt0056158,0
tt0014108,0
tt0107763,0
tt0093443,0
tt0088000,0
tt0044999,0
tt0082525,1
tt0099164,0
tt0088885,0
tt0075163,0
tt0070557,0
tt0112942,0
tt0035996,0
tt0111569,0
tt0116887,0
tt0063715,1
tt0038199,0
tt0115577,0
tt0060618,0
tt0092128,0
tt0066945,0
tt0014605,1
tt0025691,0
tt0030668,0
tt0067192,0
tt0026683,0
tt0110260,0
tt0102784,0
tt0080621,0
tt0020608,0
tt0092026,0
tt0087553,1
tt0112767,0
tt0083812,0
tt0087233,0
tt0081168,0
tt0041375,0
tt0092279,0
tt0082164,0
tt0110976,0
tt0083343,0
tt0076881,0
tt0040273,0
tt0069212,0
tt0056129,0
tt0043880,0
tt0062751,0
tt0112508,0
tt0073941,0
tt0076944,0
tt0078846,0
tt0034000,0
tt0044327,0
tt0069795,0
tt0117358,0
tt0057268,0
tt0096386,0
tt0068777,0
tt0039842,1
tt0043625,0
tt0076177,0
tt0099724,0
tt0055490,0
tt0072355,0
tt0060163,0
tt0063198,0
tt0057812,0
tt0050871,0
tt0102328,0
tt0090239,0
tt0087123,0
tt0069358,0
tt0058754,0
tt0079882,0
tt0037352,0
tt0102693,0
tt0093158,0
tt0090179,0
tt0062323,0
tt0056579,0
tt0107715,0
tt0098330,0
tt0031325,0
tt0069146,0
tt0044685,0
tt0111666,0
tt0103791,0
tt0051658,2
tt0042693,0
tt0106217,0
tt0052270,0
tt0097731,0
tt0082853,0
tt0116208,0
tt0042548,0
tt0103873,1
tt0078393,0
tt0107331,0
tt0099260,0
tt0116977,0
tt0073107,0
tt0019130,0
tt0096874,0
tt0093424,0
tt0076722,0
tt0022409,1
tt0083941,0
tt0056637,0
tt0050781,0
tt0061040,0
tt0086284,0
tt0091050,0
tt0044502,0
tt0103772,0
tt0097194,0
tt0066162,0
